,Unnamed: 0,Event Title,Organizer,Artists,Location,Venue Name,Venue Link,Heure,Date,Price,Event Link,Genres
553,553,GROOVYLICIOUS & THE CHOCOLATE FACTORY,MovidaClubParis,,"32 Av. Corentin Cariou, 75019 Paris, France",MOVIDA CLUB PARIS,"https://www.google.com/maps/search/MOVIDA%20CLUB%20PARIS%2C%2032%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8972242,2.3857316,17z",23:00 à 06:00,2024-02-16,"12,99 €",https://shotgun.live/events/groovylicious-the-chocolate-factory,"house, deep house, minimal house"
554,554,Le Bal du 10eme # Vend 16 Fev,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-16,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-16-fev,"pop rock, hip hop, r&b, house, dance, disco"
555,555,"T7 : ODEN & FATZO (Extended Live), DARIUS",T7,"ODEN, Fatzo, Darius (Official)","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-02-17,"14,00 €",https://shotgun.live/events/t-7-oden-fatzo-extended-live-darius,"house, disco house, electro house"
556,556,OUTREBLEU - Day & Night - 17.02.24,OUTREBLEU,"Dorisburg, A Strange Wedding, shoal, 🕯 Jacky Jeane 🕯, Tryphème, AASANA, Vardae, Nelly","Paris, France",Non mentionné,"https://www.google.com/maps/search/Paris%2C%20France/@48.856614,2.3522219,17z",15:00 à 06:00,2024-02-17,"15,99 €",https://shotgun.live/events/outrebleu-day-night-17-02-24,"deep techno, ambient, techno, experimental"
557,557,GRÜV #4,RAW,RAW,Lieu secret,Non mentionné,Lieu secret,23:00 à 08:00,2024-02-17,"13,99 €",https://shotgun.live/events/gruv-4,techno
558,558,Clément Matrat,LA BOULE NOIRE,Clément Matrat,"120 Blvd Marguerite de Rochechouart, 75018 Paris, France",La Boule Noire,"https://www.google.com/maps/search/La%20Boule%20Noire%2C%20120%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8823806,2.3402944,17z",19:30 à 22:30,2024-02-17,"15,19 €",https://shotgun.live/events/clement-matrat,electro
559,559,Club — Folamour : A decade Together Tour,BADABOUM,FOLAMOUR,"2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",23:30 à 07:00,2024-02-17,,https://shotgun.live/events/club-folamour-a-decade-together-tour,"house, disco, acid house"
560,560,Psychedelic Vibes # 4 with BIZZARE CONTACT,Psymetrik,"Digital Talk, Bizzare Contact, Nikita Project, Otezuka, Psymétrik","Paris, France",Non mentionné,"https://www.google.com/maps/search/Paris%2C%20France/@48.856614,2.3522219,17z",23:00 à 06:00,2024-02-17,"10,99 €",https://shotgun.live/events/psychedelic-vibes-4,"psytrance, progressive psytrance, dark psytrance, techno"
561,561,Reggaeton Party - Paris,ENJOY,,"23 Quai Anatole France Face au, 75007 Paris, France",Bateau Concorde Atlantique,"https://www.google.com/maps/search/Bateau%20Concorde%20Atlantique%2C%2023%20Quai%20Anatole%20France%20Face%20au%2C%2075007%20Paris%2C%20France/@48.8621239,2.3223502,17z",23:00 à 05:00,2024-02-17,"10,00 €",https://shotgun.live/events/reggaeton-party-paris,reggaeton
562,562,La Dancing # Samedi 17 Fev,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-17,"12,99 €",https://shotgun.live/events/la-dancing-samedi-17-fev,"electro, hip hop, r&b, pop, dance, house"
563,563,MORNING DEVIANCE / DJ BLACK FLAMINGO,Workshow,Black Flamingo Dj,"173 Rue Saint-Martin, 75003 Paris, France",Non mentionné,"https://www.google.com/maps/search/173%20Rue%20Saint-Martin%2C%2075003%20Paris%2C%20France/@48.8626289,2.3519533,17z",05:00 à 12:00,2024-02-18,"15,99 €",https://shotgun.live/events/morning-deviance-dj-black-flamingo,"house, tribal house, electro, progressive house"
564,564,Concert — Ms Nina & More,BADABOUM,MS NINA,"2 bis Rue des Taillandiers, 75011 Paris, France",Badaboum,"https://www.google.com/maps/search/Badaboum%2C%202%20bis%20Rue%20des%20Taillandiers%2C%2075011%20Paris%2C%20France/@48.8535282,2.375755,17z",19:30 à 23:00,2024-02-20,"17,49 €",https://shotgun.live/events/concert-ms-nina-more,reggaeton
565,565,TEME TAN,Le Hasard Ludique,Témé Tan,"128 Av. de Saint-Ouen, 75018 Paris, France",Le Hasard Ludique,"https://www.google.com/maps/search/Le%20Hasard%20Ludique%2C%20128%20Av.%20de%20Saint-Ouen%2C%2075018%20Paris%2C%20France/@48.895697,2.3285964,17z",20:00 à 23:00,2024-02-21,"11,89 €",https://shotgun.live/events/teme-tan,"pop, electro, rap"
566,566,KÖMMA : Tal Fussman,KOMMA,Tal Fussman,"65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-02-21,"15,99 €",https://shotgun.live/events/komma-tal-fussman-innervisions,"melodic house & techno, house"
567,567,Yamê au Trianon,SURVOLTA,Yamê,"80 Blvd Marguerite de Rochechouart, 75018 Paris, France",Le Trianon,"https://www.google.com/maps/search/Le%20Trianon%2C%2080%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8830806,2.3429806,17z",20:00 à 22:30,2024-02-22,,https://shotgun.live/events/yame-au-trianon,"soul, hip hop, jazz, rap"
568,568,"LB aka LABAT - All Night Long Part 2 • Le Trabendo, Paris",Le Trabendo,LB aka LABAT,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",23:59 à 06:00,2024-02-23,,https://shotgun.live/events/lb-aka-labat-all-night-long-part-2-le-trabendo-paris,"electro, acid house, house, detroit techno"
569,569,T7 : LILLY PALMER,T7,"Lilly Palmer, Cosmic boy, NUSHA","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-02-23,"14,00 €",https://shotgun.live/events/t-7-lilly-palmer,techno
570,570,Le Bal du 10eme # Vend 23 Fev,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-23,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-23-fev,"pop rock, hip hop, r&b, house, dance, disco"
571,571,T7 : I AM HARDSTYLE,T7,"BrennanHeart, Wildstylez, D-Sturb, Toneshifterzofficial, 777villain","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-02-24,"19,00 €",https://shotgun.live/events/t-7-i-am-hardstyle,hardstyle
572,572,El Perreo ¡ Mega Fiesta de Reggaeton ! 24 février 2024,CABARET SAUVAGE,,"59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",23:59 à 06:00,2024-02-24,"10,99 €",https://shotgun.live/events/el-perreo-mega-fiesta-de-reggaeton-24-fevrier-2024,reggaeton
573,573,En Eaux Troubles ~ Chapitre II,Le Mazette,"L'ESPRIT LEGER, 𝗤𝗨𝗔𝗥𝗧𝗜𝗘𝗥 𝗟𝗜𝗕𝗥𝗘 𝗖𝗢𝗟𝗟𝗘𝗖𝗧𝗜𝗙","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",20:00 à 06:00,2024-02-24,"7,99 €",https://shotgun.live/events/l-esprit-leger-quartier-libre-en-eaux-troubles,"house, techno, electro"
574,574,La Dancing # Samedi 24 Fev,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-24,"12,99 €",https://shotgun.live/events/la-dancing-samedi-24-fev,"electro, hip hop, r&b, pop, dance, house"
575,575,KÖMMA PFW : Mont Rouge,KOMMA,Mont Rouge (CH),"65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-02-28,"94,50 €",https://shotgun.live/events/komma-mont-rouge,house
576,576,UNTITLED PRESENTS: GUY GERBER (LIVE) & WOLFRAM,Silencio Club,"Guy Gerber, WOLFRAM","142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",23:00 à 06:00,2024-02-29,"35,00 €",https://shotgun.live/events/untitled-presents-guy-gerber-live-wolfram,"electro, techno, melodic house & techno"
577,577,TREMPLIN ICART SESSIONS 2024,TREMPLIN ICART SESSION,,"7 Port de la Gare, 75013 Paris, France",Petit Bain,"https://www.google.com/maps/search/Petit%20Bain%2C%207%20Port%20de%20la%20Gare%2C%2075013%20Paris%2C%20France/@48.8355263,2.3767124,17z",19:00 à 23:00,2024-02-29,Gratuit,https://shotgun.live/events/tremplin-icart-sessions-2024,"pop, pop rock, electro, rap, indie rock, r&b"
578,578,T7 : AGENTS OF TIME & CHRIS AVANGARDE,T7,"Agents Of Time, Chris Avantgarde, Night Tales","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-03-01,"19,00 €",https://shotgun.live/events/t-7-agents-of-time-chris-avangarde,"melodic house & techno, techno, deep house"
579,579,After party Rap,robinchampseix,,"90 Bd de Clichy, 75018 Paris, France",La Machine du Moulin Rouge,"https://www.google.com/maps/search/La%20Machine%20du%20Moulin%20Rouge%2C%2090%20Bd%20de%20Clichy%2C%2075018%20Paris%2C%20France/@48.884201,2.3322401,17z",19:00 à 01:00,2024-03-01,"21,00 €",https://shotgun.live/events/after-party-rap,rap
580,580,TSUNAMI - 01 MARS 2024 @ASCENSION_PARIS #Le Flow,Ascension Paris,"GRIZ, Maxis","4 Port des Invalides, 75007 Paris, France",Non mentionné,"https://www.google.com/maps/search/4%20Port%20des%20Invalides%2C%2075007%20Paris%2C%20France/@48.863196,2.314781,17z",22:45 à 05:00,2024-03-01,"14,99 €",https://shotgun.live/events/tsunami-01-mars-2024-ascension-paris-le-flow,"reggaeton, afrobeat, hip hop, rap, pop"
581,581,Le Bal du 10eme # Vend 01 Mars,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-03-01,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-01-mars,"pop rock, hip hop, r&b, house, dance, disco"
582,582,Bal Electrique #11 : Le Mange Bal · La Sylva,Le Point Fort d'Aubervilliers,"Le Mange Bal, la_sylva","174 Av. Jean Jaurès, 93300 Aubervilliers, France",Le Point Fort d'Aubervilliers,"https://www.google.com/maps/search/Le%20Point%20Fort%20d'Aubervilliers%2C%20174%20Av.%20Jean%20Jaur%C3%A8s%2C%2093300%20Aubervilliers%2C%20France/@48.9133333,2.4035066,17z",19:00 à 23:59,2024-03-02,"9,99 €",https://shotgun.live/events/bal-electrique-11-le-mange-bal-la-sylva,electro
583,583,AKLI D. en concert au Cabaret Sauvage,CABARET SAUVAGE,AKLI D. CHAINE OFFICIELLE,"59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",19:00 à 22:30,2024-03-02,"21,00 €",https://shotgun.live/events/akli-d-en-concert-au-cabaret-sauvage,
584,584,TRANSGENIK 02/03,Le Trabendo,,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",23:59 à 06:00,2024-03-02,"16,00 €",https://shotgun.live/events/transgenik-02-03,"trance, techno, acid techno"
585,585,Generation 90 vs 2000 ( Sam 02 Mars ),Noctambuzz,Dj Kakashi,"23 Quai Valéry Giscard d'Estaing Face au, 75007 Paris, France",Bateau Concorde Atlantique,"https://www.google.com/maps/search/Bateau%20Concorde%20Atlantique%2C%2023%20Quai%20Val%C3%A9ry%20Giscard%20d'Estaing%20Face%20au%2C%2075007%20Paris%2C%20France/@48.8621239,2.3223502,17z",23:00 à 06:00,2024-03-02,"10,99 €",https://shotgun.live/events/generation-90-vs-2000-sam-02-mars,"dance, house, pop, pop rock, hip hop, r&b"
586,586,La Dancing # Samedi 02 Mars,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-03-02,"12,99 €",https://shotgun.live/events/la-dancing-samedi-02-mars,"electro, hip hop, r&b, pop, dance, house"
587,587,ËDA DIAZ - RELEASE PARTY + Guests,Cavalcade,ëda diaz,"5 Pass. Louis-Philippe, 75011 Paris, France",Café de la Danse,"https://www.google.com/maps/search/Caf%C3%A9%20de%20la%20Danse%2C%205%20Pass.%20Louis-Philippe%2C%2075011%20Paris%2C%20France/@48.8540691,2.3729025,17z",19:00 à 23:30,2024-03-05,"21,00 €",https://shotgun.live/events/eda-diaz-release-party-guests,"alternative dance, pop, world music, jazz, indie rock, electro"
588,588,LUTHER TRIANON 5 MARS,BLEU CITRON PRODUCTIONS,LUTHER,"80 Blvd Marguerite de Rochechouart, 75018 Paris, France",Le Trianon,"https://www.google.com/maps/search/Le%20Trianon%2C%2080%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8830841,2.3430466,17z",20:30 à 22:00,2024-03-05,,https://shotgun.live/events/luther-trianon-5-mars,rap
589,589,LUTHER TRIANON 6 MARS,BLEU CITRON PRODUCTIONS,LUTHER,"80 Blvd Marguerite de Rochechouart, 75018 Paris, France",Le Trianon,"https://www.google.com/maps/search/Le%20Trianon%2C%2080%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8830841,2.3430466,17z",20:30 à 22:00,2024-03-06,,https://shotgun.live/events/luther-trianon-6-mars,rap
590,590,KÖMMA : MR I.D,KOMMA,Mr. ID,"65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-03-06,"19,99 €",https://shotgun.live/events/komma-mr-i-d-residents,"afro house, downtempo"
591,591,BOLIVARD,Le Hasard Ludique,Bolivard,"128 Av. de Saint-Ouen, 75018 Paris, France",Le Hasard Ludique,"https://www.google.com/maps/search/Le%20Hasard%20Ludique%2C%20128%20Av.%20de%20Saint-Ouen%2C%2075018%20Paris%2C%20France/@48.895697,2.3285964,17z",20:00 à 23:30,2024-03-06,"13,89 €",https://shotgun.live/events/bolivard,"electro, pop, disco, funk"
592,592,Aliocha Schneider,Zouave,,"120 Blvd Marguerite de Rochechouart, 75018 Paris, France",La Cigale,"https://www.google.com/maps/search/La%20Cigale%2C%20120%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8825186,2.3401626,17z",20:00 à 23:00,2024-03-06,,https://shotgun.live/events/aliocha-schneider,
593,593,BIRRD,BASE PRODUCTIONS,Birrd,"14 Rue Abel, 75012 Paris, France",Le POPUP du Label,"https://www.google.com/maps/search/Le%20POPUP%20du%20Label%2C%2014%20Rue%20Abel%2C%2075012%20Paris%2C%20France/@48.8475436,2.3756459,17z",20:00 à 23:00,2024-03-07,"15,99 €",https://shotgun.live/events/birrd,"electro, electronica, melodic house & techno"
594,594,ALIAS présente Walter Astral,Alias Production,Walter Astral,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",20:00 à 22:00,2024-03-07,"24,26 €",https://shotgun.live/events/walter-astral,pop
595,595,Jody Wisternoff & Luttrell in Paris,deepevents,"jodywisternoff, Luttrell","Port de Suffren, 75007 Paris, France",Bal de la Marine,"https://www.google.com/maps/search/Bal%20de%20la%20Marine%2C%20Port%20de%20Suffren%2C%2075007%20Paris%2C%20France/@48.8579254,2.2903892,17z",20:00 à 02:00,2024-03-08,"30,00 €",https://shotgun.live/events/jody-wisternoff-luttrell-in-paris,"deep house, melodic house & techno, progressive house, electro house, progressive trance, techno"
596,596,COLLECTIF HT | 24' PREMIERE,MovidaClubParis,"Sebtrakk, Minscal","32 Av. Corentin Cariou, 75019 Paris, France",MOVIDA CLUB PARIS,"https://www.google.com/maps/search/MOVIDA%20CLUB%20PARIS%2C%2032%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8972242,2.3857316,17z",23:30 à 05:30,2024-03-08,"8,99 €",https://shotgun.live/events/collectif-ht-24-premiere,"house, techno, melodic house & techno"
597,597,Le Bal du 10eme # Vend 08 Mars,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-03-08,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-08-mars,"pop rock, hip hop, r&b, house, dance, disco"
598,598,Yoyaku : Rhadoo & Cabanne All Night Long,REX CLUB,"yoyaku, Cabanne, Rhadoo","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2024-03-09,"17,80 €",https://shotgun.live/events/yoyaku-rhadoo-cabanne-all-night-long,"minimal techno, minimal house"
599,599,BORN TO RAVE 2024 - PARIS,Audiogenic,"Andy The Core, Dither, Dj Radium, PSIKO (Radiation/Audiogenic), INSUSPECT, RAYZEN","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",23:45 à 06:00,2024-03-09,"17,80 €",https://shotgun.live/events/born-to-rave-2024-paris,"hardcore, hardstyle"
600,600,DANYL + Première Partie,Structure,,"3bis Rue Papin, 75003 Paris, France",La Gaîté Lyrique,"https://www.google.com/maps/search/La%20Ga%C3%AEt%C3%A9%20Lyrique%2C%203bis%20Rue%20Papin%2C%2075003%20Paris%2C%20France/@48.8665593,2.3535511,17z",20:00 à 23:59,2024-03-09,"25,00 €",https://shotgun.live/events/danyl-premiere-partie,
601,601,La Dancing # Samedi 09 Mars,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-03-09,"12,99 €",https://shotgun.live/events/la-dancing-samedi-09-mars,"electro, hip hop, r&b, pop, dance, house"
602,602,Zaho de Sagazan - Zenith Paris la Villette,Wart,Zaho de Sagazan,"211 Av. Jean Jaurès, 75019 Paris, France",Le Zénith Paris - La Villette,"https://www.google.com/maps/search/Le%20Z%C3%A9nith%20Paris%20-%20La%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8942046,2.3932285,17z",19:30 à 22:45,2024-03-13,,https://shotgun.live/events/zaho-de-sagazan-zenith-paris-la-villette,
